2018-12-01T00:00:00Z,6-8-23-27-31-46,47040388.00,EUR
2018-11-28T00:00:00Z,23-26-28-31-48-49,22770508.00,EUR
2018-11-24T00:00:00Z,14-15-20-37-40-45,44436760.00,EUR
2018-11-21T00:00:00Z,18-24-29-30-42-47,21477444.00,EUR
2018-11-17T00:00:00Z,3-6-18-31-39-40,43437752.00,EUR
2018-11-14T00:00:00Z,4-9-22-27-31-41,20686254.00,EUR
2018-11-10T00:00:00Z,3-13-14-29-40-41,42620592.00,EUR
2018-11-07T00:00:00Z,4-15-31-37-41-42,20823376.00,EUR
2018-11-03T00:00:00Z,6-18-20-28-42-49,42774080.00,EUR
2018-10-31T00:00:00Z,4-6-13-16-22-40,21291500.00,EUR
2018-10-27T00:00:00Z,8-30-35-38-40-47,42479680.00,EUR
2018-10-24T00:00:00Z,5-13-24-32-37-41,19707820.00,EUR
2018-10-20T00:00:00Z,2-13-16-32-45-47,42614900.00,EUR
2018-10-17T00:00:00Z,7-9-20-24-35-36,20047620.00,EUR
2018-10-13T00:00:00Z,3-7-9-11-27-36,43786888.00,EUR
2018-10-10T00:00:00Z,1-14-18-32-37-45,21291404.00,EUR
2018-10-06T00:00:00Z,2-21-26-27-33-45,43242220.00,EUR
2018-10-03T00:00:00Z,3-9-29-30-33-39,23643028.00,EUR
2018-09-29T00:00:00Z,4-5-9-16-19-45,46758512.00,EUR
2018-09-26T00:00:00Z,10-18-25-36-38-44,23114572.00,EUR
2018-09-22T00:00:00Z,17-33-37-41-42-47,44695824.00,EUR
2018-09-19T00:00:00Z,3-5-8-19-30-47,22076284.00,EUR
2018-09-15T00:00:00Z,1-12-14-26-27-39,44144476.00,EUR
2018-09-12T00:00:00Z,7-13-24-28-31-32,21657124.00,EUR
2018-09-08T00:00:00Z,6-23-27-29-30-44,44495900.00,EUR
2018-09-05T00:00:00Z,3-9-13-15-37-46,31875680.00,EUR
2018-09-01T00:00:00Z,4-12-21-38-39-46,49774952.00,EUR
2018-08-29T00:00:00Z,3-17-21-22-24-39,25267744.00,EUR
2018-08-25T00:00:00Z,8-15-16-20-31-37,47186224.00,EUR
2018-08-22T00:00:00Z,6-7-15-16-26-32,23632224.00,EUR
2018-08-18T00:00:00Z,1-3-14-34-42-46,45464012.00,EUR
2018-08-15T00:00:00Z,6-13-18-24-29-31,22487958.00,EUR
2018-08-11T00:00:00Z,5-8-10-36-46-47,44210828.00,EUR
2018-08-08T00:00:00Z,8-11-18-26-40-49,21500472.00,EUR
2018-08-04T00:00:00Z,6-25-29-30-31-36,42966516.00,EUR
2018-08-01T00:00:00Z,2-22-25-32-45-46,20670384.00,EUR
2018-07-28T00:00:00Z,7-11-31-34-35-36,41376708.00,EUR
2018-07-25T00:00:00Z,8-9-39-40-41-43,19193712.00,EUR
2018-07-21T00:00:00Z,1-6-7-20-29-49,42614176.00,EUR
2018-07-18T00:00:00Z,5-14-19-22-33-41,23342792.00,EUR
2018-07-14T00:00:00Z,30-40-41-47-48-49,42346704.00,EUR
2018-07-11T00:00:00Z,1-3-18-28-42-44,20722358.00,EUR
2018-07-07T00:00:00Z,2-5-13-18-25-36,42530752.00,EUR
2018-07-04T00:00:00Z,1-5-10-25-32-37,19915144.00,EUR
2018-06-30T00:00:00Z,16-24-37-38-40-42,43812668.00,EUR
2018-06-27T00:00:00Z,13-17-35-37-45-46,21502236.00,EUR
2018-06-23T00:00:00Z,6-17-25-29-48-49,42374796.00,EUR
2018-06-20T00:00:00Z,6-22-31-33-36-43,19532226.00,EUR
2018-06-16T00:00:00Z,4-19-31-33-40-46,43152464.00,EUR
2018-06-13T00:00:00Z,3-4-6-10-46-48,20832196.00,EUR
2018-06-09T00:00:00Z,13-16-34-35-39-42,42634520.00,EUR
2018-06-06T00:00:00Z,3-8-13-15-18-42,19917028.00,EUR
2018-06-02T00:00:00Z,1-10-19-24-30-31,43497176.00,EUR
2018-05-30T00:00:00Z,15-23-29-35-38-48,20820660.00,EUR
2018-05-26T00:00:00Z,10-16-24-27-47-48,42978956.00,EUR
2018-05-23T00:00:00Z,7-16-29-36-45-47,20891560.00,EUR
2018-05-19T00:00:00Z,3-4-27-41-44-49,43805912.00,EUR
2018-05-16T00:00:00Z,2-12-13-19-34-46,20606168.00,EUR
2018-05-12T00:00:00Z,23-27-29-36-38-42,42450096.00,EUR
2018-05-05T00:00:00Z,1-5-17-31-34-49,43951480.00,EUR
2018-05-02T00:00:00Z,3-5-12-19-42-44,20417542.00,EUR
2018-04-28T00:00:00Z,2-9-11-33-47-48,42980376.00,EUR
2018-04-25T00:00:00Z,4-6-10-11-17-25,21638022.00,EUR
2018-04-21T00:00:00Z,12-15-19-23-29-38,43507208.00,EUR
2018-04-18T00:00:00Z,2-4-7-10-35-37,20770904.00,EUR
2018-04-14T00:00:00Z,4-9-33-34-42-47,43753628.00,EUR
2018-04-11T00:00:00Z,9-20-25-27-44-48,20413264.00,EUR
2018-04-07T00:00:00Z,12-15-19-27-34-47,44382920.00,EUR
2018-04-04T00:00:00Z,13-23-28-30-33-46,20916164.00,EUR
2018-03-31T00:00:00Z,1-8-12-15-46-48,46187772.00,EUR
2018-03-28T00:00:00Z,1-23-25-31-38-47,21535632.00,EUR
2018-03-24T00:00:00Z,3-16-27-34-42-45,44248616.00,EUR
2018-03-21T00:00:00Z,20-26-29-38-43-48,23909512.00,EUR
2018-03-17T00:00:00Z,1-7-17-22-29-46,46548040.00,EUR
2018-03-14T00:00:00Z,13-18-30-38-45-48,22431224.00,EUR
2018-03-10T00:00:00Z,8-19-34-35-40-49,45519640.00,EUR
2018-03-07T00:00:00Z,5-24-28-30-35-42,21621588.00,EUR
2018-03-03T00:00:00Z,5-24-28-37-40-44,44685928.00,EUR
2018-02-28T00:00:00Z,6-15-32-36-43-47,20898836.00,EUR
2018-02-24T00:00:00Z,18-27-33-41-44-47,45456076.00,EUR
2018-02-21T00:00:00Z,3-6-8-29-40-47,22144048.00,EUR
2018-02-17T00:00:00Z,15-18-26-27-37-42,44791204.00,EUR
2018-02-14T00:00:00Z,6-16-20-22-23-24,21109868.00,EUR
2018-02-10T00:00:00Z,17-20-27-35-41-45,46542340.00,EUR
2018-02-07T00:00:00Z,15-20-25-28-33-41,22260648.00,EUR
2018-02-03T00:00:00Z,5-9-13-20-39-48,46293388.00,EUR
2018-01-31T00:00:00Z,3-6-8-26-29-38,23727248.00,EUR
2018-01-27T00:00:00Z,4-22-24-34-36-43,46317160.00,EUR
2018-01-24T00:00:00Z,3-5-18-31-37-45,21925080.00,EUR
2018-01-20T00:00:00Z,3-11-15-18-33-45,45746760.00,EUR
2018-01-17T00:00:00Z,3-13-25-27-32-48,26097624.00,EUR
2018-01-13T00:00:00Z,5-6-14-16-31-48,49672832.00,EUR
2018-01-10T00:00:00Z,3-22-24-25-43-45,24378366.00,EUR
2018-01-06T00:00:00Z,5-14-32-37-46-47,47358256.00,EUR
2018-01-03T00:00:00Z,10-15-31-34-35-45,22909484.00,EUR
2017-12-30T00:00:00Z,11-12-14-27-37-48,61363996.00,EUR
2017-12-27T00:00:00Z,17-19-31-37-45-46,22036192.00,EUR
2017-12-23T00:00:00Z,4-11-31-32-38-39,57963448.00,EUR
2017-12-20T00:00:00Z,8-13-35-38-39-44,26160652.00,EUR
2017-12-16T00:00:00Z,5-6-18-23-30-40,49143784.00,EUR
2017-12-13T00:00:00Z,2-3-9-14-17-27,24073710.00,EUR
2017-12-09T00:00:00Z,7-12-16-20-25-46,48517320.00,EUR
2017-12-06T00:00:00Z,11-18-19-29-35-43,23874594.00,EUR
2017-12-02T00:00:00Z,3-12-13-17-18-33,45724312.00,EUR
2017-11-29T00:00:00Z,9-16-25-28-30-32,20812388.00,EUR
2017-11-25T00:00:00Z,11-17-20-26-37-43,45819120.00,EUR
2017-11-22T00:00:00Z,24-28-29-32-34-48,21854862.00,EUR
2017-11-18T00:00:00Z,2-5-9-12-20-35,45022868.00,EUR
2017-11-15T00:00:00Z,6-23-35-40-45-46,21282524.00,EUR
2017-11-11T00:00:00Z,1-7-11-16-19-37,50140720.00,EUR
2017-11-08T00:00:00Z,7-14-24-37-38-43,24999516.00,EUR
2017-11-04T00:00:00Z,3-7-14-21-46-47,48161264.00,EUR
2017-11-01T00:00:00Z,3-8-15-18-21-31,22098898.00,EUR
2017-10-28T00:00:00Z,1-20-22-24-33-36,45936592.00,EUR
2017-10-25T00:00:00Z,1-18-29-32-36-42,21689470.00,EUR
2017-10-21T00:00:00Z,4-10-15-25-34-46,44635928.00,EUR
2017-10-18T00:00:00Z,4-7-10-11-13-38,20940130.00,EUR
2017-10-14T00:00:00Z,7-9-10-13-35-40,48600280.00,EUR
2017-10-11T00:00:00Z,3-6-17-20-21-42,23873252.00,EUR
2017-10-07T00:00:00Z,11-20-21-24-30-49,45866576.00,EUR
2017-10-04T00:00:00Z,11-15-16-17-19-45,21338436.00,EUR
2017-09-30T00:00:00Z,4-18-19-23-33-46,44850500.00,EUR
2017-09-27T00:00:00Z,17-20-25-31-33-37,20491624.00,EUR
2017-09-23T00:00:00Z,10-15-19-23-38-44,45685924.00,EUR
2017-09-20T00:00:00Z,3-9-28-30-36-46,22063388.00,EUR
2017-09-16T00:00:00Z,21-26-27-31-35-47,44522996.00,EUR
2017-09-13T00:00:00Z,11-16-17-18-30-40,21120488.00,EUR
2017-09-09T00:00:00Z,8-14-18-27-40-49,49152524.00,EUR
2017-09-06T00:00:00Z,12-16-19-28-33-48,24642702.00,EUR
2017-09-02T00:00:00Z,3-5-8-14-33-34,47870208.00,EUR
2017-08-30T00:00:00Z,5-7-9-21-29-34,22663866.00,EUR
2017-08-26T00:00:00Z,2-11-19-24-28-49,44931384.00,EUR
2017-08-23T00:00:00Z,16-23-25-28-32-49,21509266.00,EUR
2017-08-19T00:00:00Z,2-10-29-35-45-48,44070840.00,EUR
2017-08-16T00:00:00Z,6-9-29-36-38-49,20613472.00,EUR
2017-08-12T00:00:00Z,5-15-25-27-47-49,45461160.00,EUR
2017-08-09T00:00:00Z,1-10-18-39-41-49,22058640.00,EUR
2017-08-05T00:00:00Z,14-18-19-23-37-49,44821724.00,EUR
2017-08-02T00:00:00Z,21-22-23-34-36-49,24881596.00,EUR
2017-07-29T00:00:00Z,14-20-29-30-35-37,47191744.00,EUR
2017-07-26T00:00:00Z,12-15-18-26-27-33,22906716.00,EUR
2017-07-22T00:00:00Z,5-27-37-41-45-47,45372016.00,EUR
2017-07-19T00:00:00Z,17-19-21-27-36-41,24896836.00,EUR
2017-07-15T00:00:00Z,8-25-31-32-33-38,44873624.00,EUR
2017-07-12T00:00:00Z,18-22-30-36-44-49,20962822.00,EUR
2017-07-08T00:00:00Z,2-3-17-23-27-40,47064976.00,EUR
2017-07-05T00:00:00Z,7-33-34-39-40-47,23497104.00,EUR
2017-07-01T00:00:00Z,2-3-15-22-35-47,47419704.00,EUR
2017-06-28T00:00:00Z,13-17-29-38-41-42,22864936.00,EUR
2017-06-24T00:00:00Z,13-23-27-38-43-46,44250204.00,EUR
2017-06-21T00:00:00Z,4-6-7-39-41-44,20738188.00,EUR
2017-06-17T00:00:00Z,2-6-16-22-44-49,45550656.00,EUR
2017-06-14T00:00:00Z,29-30-32-33-36-44,22490528.00,EUR
2017-06-10T00:00:00Z,4-6-16-26-29-42,45831548.00,EUR
2017-06-07T00:00:00Z,6-17-18-28-33-37,32973944.00,EUR
2017-06-03T00:00:00Z,24-31-32-35-37-46,53040460.00,EUR
2017-05-31T00:00:00Z,9-17-24-27-36-48,26781068.00,EUR
2017-05-27T00:00:00Z,23-24-25-27-29-49,47928152.00,EUR
2017-05-24T00:00:00Z,6-13-19-25-26-44,25524756.00,EUR
2017-05-20T00:00:00Z,1-15-29-34-37-44,48145100.00,EUR
2017-05-17T00:00:00Z,1-2-23-26-36-43,23690364.00,EUR
2017-05-13T00:00:00Z,7-19-32-45-47-48,47672992.00,EUR
2017-05-10T00:00:00Z,9-18-26-38-39-42,23332488.00,EUR
2017-05-06T00:00:00Z,16-26-30-31-32-47,46393308.00,EUR
2017-05-03T00:00:00Z,4-5-12-18-20-33,21671224.00,EUR
2017-04-29T00:00:00Z,3-4-18-36-37-49,46031888.00,EUR
2017-04-26T00:00:00Z,25-31-34-37-39-42,20825156.00,EUR
2017-04-22T00:00:00Z,1-11-12-19-25-32,47912876.00,EUR
2017-04-19T00:00:00Z,19-23-27-30-41-48,22290548.00,EUR
2017-04-15T00:00:00Z,12-18-21-27-30-36,47940860.00,EUR
2017-04-12T00:00:00Z,10-11-14-24-26-48,22188980.00,EUR
2017-04-08T00:00:00Z,2-7-28-39-40-47,45496344.00,EUR
2017-04-05T00:00:00Z,1-6-7-22-41-49,21133124.00,EUR
2017-04-01T00:00:00Z,5-8-9-18-22-36,47444840.00,EUR
2017-03-29T00:00:00Z,9-21-24-25-28-47,22040028.00,EUR
2017-03-25T00:00:00Z,1-9-11-25-26-49,45592308.00,EUR
2017-03-22T00:00:00Z,4-15-18-21-22-38,21708228.00,EUR
2017-03-18T00:00:00Z,4-12-23-27-31-40,52715504.00,EUR
2017-03-15T00:00:00Z,7-15-16-25-26-40,27191624.00,EUR
2017-03-11T00:00:00Z,4-12-17-26-46-49,50649836.00,EUR
2017-03-08T00:00:00Z,3-7-16-26-28-35,26044772.00,EUR
2017-03-04T00:00:00Z,1-19-22-23-41-45,49741228.00,EUR
2017-03-01T00:00:00Z,12-22-29-30-31-38,24312088.00,EUR
2017-02-25T00:00:00Z,1-3-4-9-28-32,47365740.00,EUR
2017-02-22T00:00:00Z,1-5-7-25-42-46,22645744.00,EUR
2017-02-18T00:00:00Z,17-20-24-25-27-41,46241040.00,EUR
2017-02-15T00:00:00Z,7-13-18-33-36-39,21594222.00,EUR
2017-02-11T00:00:00Z,3-12-22-32-45-46,48039936.00,EUR
2017-02-08T00:00:00Z,14-22-28-30-41-46,23154444.00,EUR
2017-02-04T00:00:00Z,2-16-28-37-39-49,47236424.00,EUR
2017-02-01T00:00:00Z,3-13-19-21-25-42,22050092.00,EUR
2017-01-28T00:00:00Z,6-9-15-38-41-42,47765924.00,EUR
2017-01-25T00:00:00Z,1-2-14-17-25-49,31892982.00,EUR
2017-01-21T00:00:00Z,5-9-11-14-26-39,55467648.00,EUR
2017-01-18T00:00:00Z,10-11-13-28-39-40,29278480.00,EUR
2017-01-14T00:00:00Z,3-4-23-27-28-37,54716508.00,EUR
2017-01-11T00:00:00Z,20-27-29-32-34-38,27596782.00,EUR
2017-01-07T00:00:00Z,12-14-17-22-45-46,51173316.00,EUR
2017-01-04T00:00:00Z,5-13-21-37-39-48,25783220.00,EUR
2016-12-31T00:00:00Z,27-29-37-42-45-47,61921952.00,EUR
2016-12-28T00:00:00Z,1-3-4-22-29-30,23740036.00,EUR
2016-12-24T00:00:00Z,4-11-18-22-30-45,54023100.00,EUR
2016-12-21T00:00:00Z,3-21-23-38-39-42,22790642.00,EUR
2016-12-17T00:00:00Z,6-24-28-29-34-35,46897484.00,EUR
2016-12-14T00:00:00Z,33-34-38-42-43-44,21602360.00,EUR
2016-12-10T00:00:00Z,11-17-32-34-37-49,48018164.00,EUR
2016-12-07T00:00:00Z,13-18-36-40-42-48,22490212.00,EUR
2016-12-03T00:00:00Z,5-16-39-43-47-48,47898300.00,EUR
2016-11-30T00:00:00Z,1-10-12-19-21-47,22110976.00,EUR
2016-11-26T00:00:00Z,26-32-41-42-45-47,45386960.00,EUR
2016-11-23T00:00:00Z,4-27-28-31-38-44,22002308.00,EUR
2016-11-19T00:00:00Z,1-2-6-15-38-39,46744012.00,EUR
2016-11-16T00:00:00Z,13-19-20-38-39-44,20958828.00,EUR
2016-11-12T00:00:00Z,2-6-9-19-20-47,47188204.00,EUR
2016-11-09T00:00:00Z,6-13-20-33-39-41,22218604.00,EUR
2016-11-05T00:00:00Z,9-32-35-38-42-43,46343996.00,EUR
2016-11-02T00:00:00Z,1-12-19-26-30-48,21111018.00,EUR
2016-10-29T00:00:00Z,5-7-8-26-28-36,47475456.00,EUR
2016-10-26T00:00:00Z,11-15-18-43-44-45,22068636.00,EUR
2016-10-22T00:00:00Z,2-21-26-32-36-48,45935464.00,EUR
2016-10-19T00:00:00Z,16-32-33-40-42-43,21404798.00,EUR
2016-10-15T00:00:00Z,7-13-19-29-38-41,49614192.00,EUR
2016-10-12T00:00:00Z,22-29-35-37-39-47,24115282.00,EUR
2016-10-08T00:00:00Z,14-21-32-33-35-48,47879560.00,EUR
2016-10-05T00:00:00Z,1-5-6-17-28-41,22335140.00,EUR
2016-10-01T00:00:00Z,7-20-25-26-34-37,47013472.00,EUR
